id,price,city,neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,beds
13300621,250.0,boston,,apartment,entire home/apt,6,1,2,3
14873017,220.0,boston,,apartment,entire home/apt,4,1,1,2
8614167,275.0,boston,beacon hill,apartment,entire home/apt,3,1,2,2
14758045,1235.0,boston,,apartment,entire home/apt,3,1,1,2
11120777,200.0,boston,,apartment,entire home/apt,8,1,2,2
9235198,135.0,boston,,apartment,private room,2,1,1,1
6908672,199.0,boston,beacon hill,apartment,entire home/apt,4,1,2,2
13101775,140.0,boston,beacon hill,apartment,entire home/apt,3,1,1,1
5959251,375.0,boston,beacon hill,apartment,entire home/apt,2,1,1,2
14872018,104.0,boston,beacon hill,bed & breakfast,private room,2,1,1,1
10857914,650.0,boston,beacon hill,house,entire home/apt,8,3,4,6
12365159,395.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
13331733,200.0,boston,,apartment,entire home/apt,6,1,1,3
8662258,89.0,boston,,apartment,shared room,2,1,1,1
7531700,157.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
13797236,185.0,boston,beacon hill,apartment,entire home/apt,4,1,1,2
2862120,100.0,boston,beacon hill,apartment,shared room,1,1,1,1
6089196,200.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
13658522,330.0,boston,beacon hill,apartment,private room,2,1,1,1
4532603,229.0,boston,beacon hill,apartment,entire home/apt,4,1,1,2
9169272,130.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
6400348,200.0,boston,beacon hill,apartment,private room,2,1,1,1
1648950,157.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
13788865,150.0,boston,,apartment,entire home/apt,2,1,0,1
9857049,189.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
14673441,250.0,boston,beacon hill,apartment,private room,2,1,1,1
11906382,375.0,boston,beacon hill,house,entire home/apt,3,2,2,2
5743939,324.0,boston,beacon hill,apartment,entire home/apt,6,1,2,2
3432321,220.0,boston,,apartment,entire home/apt,2,1,0,1
4546333,195.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
9464030,150.0,boston,,apartment,entire home/apt,1,1,1,1
7514024,150.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
13330146,147.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
10379031,275.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
5725804,130.0,boston,beacon hill,condominium,entire home/apt,2,1,1,1
4644455,197.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
9133627,150.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
13524454,140.0,boston,,apartment,private room,1,1,1,1
7527864,150.0,boston,,apartment,private room,2,1,1,1
3351728,849.0,boston,beacon hill,apartment,entire home/apt,7,3,5,5
6677640,200.0,boston,beacon hill,apartment,entire home/apt,3,1,1,2
6480967,350.0,boston,theater district,apartment,entire home/apt,4,1,1,3
1827762,195.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
7854872,145.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
10855052,125.0,boston,beacon hill,apartment,entire home/apt,3,1,1,2
13591091,189.0,boston,,apartment,private room,2,1,1,1
4635390,199.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
1745339,195.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
7514336,155.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
7874552,130.0,boston,beacon hill,apartment,private room,2,1,1,1
3673104,289.0,boston,beacon hill,apartment,entire home/apt,3,1,1,2
8450098,175.0,boston,beacon hill,condominium,private room,4,1,1,3
6742905,99.0,boston,beacon hill,apartment,entire home/apt,2,1,0,2
697078,175.0,boston,beacon hill,apartment,entire home/apt,3,1,1,1
9755993,107.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
3890373,225.0,boston,beacon hill,apartment,entire home/apt,4,1,1,2
3873776,325.0,boston,,apartment,entire home/apt,4,1,3,3
14798673,1345.0,boston,,apartment,entire home/apt,4,1,1,2
13294558,250.0,boston,,apartment,entire home/apt,6,1,2,3
13376457,175.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
12210223,225.0,boston,beacon hill,apartment,entire home/apt,4,1,1,3
12738816,196.0,boston,,apartment,entire home/apt,4,1,1,1
6776075,249.0,boston,,apartment,entire home/apt,2,1,1,1
5709298,220.0,boston,beacon hill,apartment,entire home/apt,4,1,2,2
6445917,178.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
2776143,99.0,boston,,apartment,entire home/apt,3,1,0,2
23619,175.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
7920759,300.0,boston,beacon hill,condominium,entire home/apt,4,2,2,2
10164810,179.0,boston,,apartment,entire home/apt,4,1,1,1
14572100,200.0,boston,beacon hill,apartment,entire home/apt,3,1,0,1
11016623,160.0,boston,,apartment,entire home/apt,2,1,1,1
8428052,195.0,boston,beacon hill,apartment,private room,2,1,1,1
14374965,200.0,boston,beacon hill,apartment,entire home/apt,3,1,1,2
7527149,700.0,boston,beacon hill,townhouse,entire home/apt,7,2,4,5
7329849,200.0,boston,beacon hill,apartment,private room,1,1,1,1
3069104,230.0,boston,beacon hill,apartment,entire home/apt,3,1,1,1
1529393,499.0,boston,beacon hill,apartment,private room,2,1,1,1
7918592,110.0,boston,beacon hill,apartment,private room,1,0,1,1
9248612,350.0,boston,,apartment,entire home/apt,6,1,2,2
54944,185.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
7837202,150.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
5445126,175.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
2216767,179.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
14586440,269.0,boston,beacon hill,apartment,entire home/apt,3,1,1,2
250345,285.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
5690424,690.0,boston,beacon hill,house,entire home/apt,7,2,4,4
14700046,135.0,boston,,apartment,private room,3,1,1,1
4461613,150.0,boston,beacon hill,apartment,private room,1,1,1,1
6410674,175.0,boston,beacon hill,apartment,private room,1,1,1,1
6066455,600.0,boston,beacon hill,apartment,entire home/apt,8,2,4,5
13307513,114.0,boston,beacon hill,apartment,entire home/apt,3,1,1,1
8704161,500.0,boston,beacon hill,apartment,entire home/apt,4,2,2,2
10653150,160.0,boston,,condominium,entire home/apt,4,1,2,2
4787359,250.0,boston,beacon hill,apartment,entire home/apt,3,1,1,1
3050565,90.0,boston,beacon hill,apartment,private room,1,2,1,1
13306811,129.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
7553969,140.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
11701611,210.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
7244031,125.0,boston,beacon hill,apartment,entire home/apt,3,1,1,1
4032756,188.0,boston,beacon hill,apartment,entire home/apt,2,1,1,2
9078998,150.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
6326257,375.0,boston,beacon hill,apartment,entire home/apt,5,1,2,2
3377100,245.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
11306586,150.0,boston,beacon hill,apartment,entire home/apt,2,1,0,2
7342359,250.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
7996844,130.0,boston,beacon hill,apartment,private room,2,1,1,1
14124430,250.0,boston,beacon hill,apartment,entire home/apt,7,1,2,3
8471852,120.0,boston,beacon hill,apartment,entire home/apt,1,1,1,1
12143408,220.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
8782592,300.0,boston,beacon hill,apartment,entire home/apt,4,2,2,2
10470115,199.0,boston,beacon hill,apartment,entire home/apt,3,1,1,1
7635616,155.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
1886037,230.0,boston,beacon hill,apartment,entire home/apt,4,1,2,2
11343485,159.0,boston,beacon hill,apartment,entire home/apt,3,1,1,2
8537786,202.0,boston,beacon hill,townhouse,private room,1,2,1,1
9273978,229.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
14407094,129.0,boston,,apartment,shared room,4,1,1,2
14857569,79.0,boston,beacon hill,bed & breakfast,private room,1,1,1,1
9273395,210.0,boston,beacon hill,apartment,entire home/apt,4,1,1,1
10945774,129.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
13993185,200.0,boston,beacon hill,apartment,entire home/apt,4,1,1,1
9274587,229.0,boston,beacon hill,apartment,entire home/apt,4,1,1,1
6554785,160.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
2998554,135.0,boston,beacon hill,apartment,entire home/apt,6,1,2,3
4359160,99.0,boston,beacon hill,apartment,entire home/apt,2,1,0,2
3392423,115.0,boston,beacon hill,apartment,private room,2,1,1,1
14074739,175.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
4489490,229.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
508017,199.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
8170181,200.0,boston,,apartment,entire home/apt,3,1,1,1
3068453,133.0,boston,theater district,apartment,entire home/apt,3,1,0,1
9934771,120.0,boston,theater district,apartment,entire home/apt,3,1,1,1
2821825,329.0,boston,theater district,apartment,entire home/apt,4,2,2,2
21891,349.0,boston,chinatown,apartment,entire home/apt,4,1,2,2
13686161,209.0,boston,downtown crossing,apartment,entire home/apt,4,1,1,2
4759640,200.0,boston,west end,apartment,entire home/apt,2,1,0,1
4021522,329.0,boston,,apartment,entire home/apt,4,2,2,2
9905304,375.0,boston,chinatown,apartment,entire home/apt,6,1,2,2
3182652,350.0,boston,theater district,apartment,entire home/apt,5,1,2,2
10742655,70.0,boston,downtown,apartment,private room,8,1,1,2
13926201,10.0,boston,,apartment,private room,2,1,1,1
3653207,250.0,boston,theater district,apartment,entire home/apt,2,1,1,1
7240775,329.0,boston,west end,apartment,entire home/apt,4,2,2,2
14421910,119.0,boston,west end,apartment,entire home/apt,5,2,2,2
11357756,202.0,boston,,apartment,entire home/apt,3,1,1,1
12211821,158.0,boston,theater district,apartment,entire home/apt,3,1,0,2
2747654,150.0,boston,theater district,apartment,entire home/apt,3,1,0,1
13081090,279.0,boston,theater district,loft,entire home/apt,4,2,2,2
13216268,500.0,boston,theater district,loft,entire home/apt,7,3,3,3
7838961,269.0,boston,theater district,apartment,entire home/apt,2,1,1,1
1240598,152.0,boston,theater district,apartment,entire home/apt,2,1,1,1
8799256,295.0,boston,downtown crossing,apartment,entire home/apt,6,1,2,3
4924009,128.0,boston,theater district,apartment,entire home/apt,3,1,1,1
12069214,220.0,boston,theater district,apartment,entire home/apt,3,1,0,1
497810,334.0,boston,downtown crossing,apartment,entire home/apt,8,1,3,3
12365454,290.0,boston,,apartment,entire home/apt,6,1,2,2
9299923,139.0,boston,,condominium,entire home/apt,4,1,1,2
12898806,220.0,boston,west end,apartment,entire home/apt,2,1,1,1
14335782,60.0,watertown,,camper/rv,entire home/apt,7,0,0,3
6741968,239.0,boston,beacon hill,apartment,entire home/apt,4,1,1,1
4275846,150.0,boston,theater district,apartment,entire home/apt,2,1,0,1
13926017,290.0,boston,,apartment,entire home/apt,5,1,2,2
8814532,153.0,boston,west end,apartment,entire home/apt,5,2,2,3
11336922,250.0,boston,financial district,apartment,private room,4,1,1,1
14236787,295.0,boston,,apartment,private room,2,1,1,1
14760955,204.0,boston,beacon hill,apartment,entire home/apt,3,1,1,2
8420956,345.0,boston,north end,boat,private room,2,1,1,1
8814105,181.0,boston,west end,apartment,entire home/apt,7,2,3,4
14122467,190.0,boston,downtown crossing,,entire home/apt,2,1,1,1
10730,150.0,boston,beacon hill,apartment,entire home/apt,3,1,1,1
9796309,100.0,boston,financial district,villa,private room,4,1,1,1
14351036,80.0,boston,,apartment,private room,3,1,1,2
14679817,139.0,boston,leather district,loft,private room,3,1,1,1
8325477,275.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
9680953,135.0,boston,west end,apartment,entire home/apt,5,1,1,1
10549219,250.0,boston,financial district,condominium,private room,4,1,1,2
13793578,250.0,boston,financial district,other,entire home/apt,4,1,1,1
12383703,199.0,boston,chinatown,apartment,entire home/apt,5,2,2,2
5649821,300.0,boston,theater district,apartment,entire home/apt,4,1,1,1
5371687,249.0,boston,beacon hill,apartment,entire home/apt,4,1,1,1
8814215,167.0,boston,government center,apartment,entire home/apt,7,2,3,4
12563549,400.0,boston,downtown,apartment,entire home/apt,3,1,1,1
2715779,400.0,boston,financial district,villa,private room,4,1,1,2
13152370,285.0,boston,downtown crossing,apartment,entire home/apt,6,1,2,3
12382239,250.0,boston,west end,apartment,entire home/apt,4,1,2,2
60356,175.0,boston,beacon hill,condominium,entire home/apt,2,1,1,1
1340290,110.0,boston,west end,apartment,private room,1,1,1,1
11842312,179.0,boston,theater district,apartment,entire home/apt,2,1,1,1
4977034,400.0,boston,leather district,loft,entire home/apt,4,2,2,2
4075898,289.0,boston,downtown crossing,apartment,entire home/apt,2,1,1,1
8696200,103.0,boston,west end,apartment,shared room,2,1,1,2
8302844,107.0,boston,beacon hill,apartment,entire home/apt,4,1,0,2
9709597,400.0,boston,,other,private room,4,1,1,2
8432166,175.0,boston,theater district,apartment,entire home/apt,4,1,1,1
8792552,265.0,boston,downtown crossing,apartment,entire home/apt,7,1,2,4
12087989,220.0,boston,theater district,apartment,entire home/apt,3,1,0,1
2547129,199.0,boston,government center,apartment,entire home/apt,3,1,1,1
4190704,220.0,boston,downtown crossing,apartment,entire home/apt,3,1,0,1
7728499,160.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
12541136,230.0,boston,beacon hill,apartment,entire home/apt,4,1,1,2
13652746,209.0,boston,theater district,apartment,entire home/apt,2,1,1,1
8563141,285.0,boston,downtown crossing,apartment,entire home/apt,4,1,2,2
6924700,265.0,boston,downtown crossing,apartment,entire home/apt,4,1,1,2
6596242,185.0,boston,downtown,apartment,entire home/apt,3,1,1,2
7054912,225.0,boston,west end,apartment,entire home/apt,2,1,1,1
665035,249.0,boston,west end,apartment,entire home/apt,3,1,1,1
10116914,169.0,boston,chinatown,apartment,entire home/apt,3,1,1,1
9218288,325.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
12232615,250.0,boston,downtown crossing,apartment,private room,2,1,1,1
12363660,206.0,boston,,apartment,entire home/apt,3,1,0,2
13723404,189.0,boston,downtown crossing,apartment,entire home/apt,4,1,1,2
11069156,400.0,boston,downtown crossing,apartment,private room,2,1,1,1
9707238,299.0,boston,west end,apartment,entire home/apt,4,1,2,2
14574734,150.0,boston,,apartment,shared room,2,1,1,1
14754902,209.0,boston,theater district,apartment,entire home/apt,4,1,1,2
10117803,199.0,boston,chinatown,apartment,entire home/apt,5,2,2,2
8792,154.0,boston,beacon hill,apartment,entire home/apt,3,1,1,1
10295349,70.0,boston,downtown,bed & breakfast,private room,8,1,1,2
13836832,199.0,boston,,apartment,entire home/apt,4,1,2,2
14897219,425.0,boston,,apartment,entire home/apt,6,2,2,3
14760973,99.0,boston,theater district,apartment,shared room,1,1,1,1
9922595,169.0,boston,chinatown,apartment,entire home/apt,3,1,1,1
14870557,399.0,boston,financial district,other,entire home/apt,4,1,1,2
12902509,400.0,boston,theater district,apartment,entire home/apt,2,1,1,1
11983535,199.0,boston,chinatown,apartment,entire home/apt,5,2,2,2
10117122,199.0,boston,chinatown,apartment,entire home/apt,5,2,2,2
14760739,80.0,boston,theater district,apartment,private room,1,1,1,1
2547075,150.0,boston,downtown,apartment,entire home/apt,2,1,0,1
2776391,235.0,boston,downtown,apartment,entire home/apt,4,2,2,3
891953,175.0,boston,downtown,apartment,entire home/apt,3,1,1,1
3414993,550.0,boston,back bay,condominium,entire home/apt,4,1,1,1
973695,250.0,boston,government center,apartment,entire home/apt,4,1,1,2
2481019,229.0,boston,west end,apartment,entire home/apt,4,1,1,2
8837755,275.0,boston,back bay,apartment,entire home/apt,4,2,2,2
6134867,325.0,boston,downtown crossing,apartment,entire home/apt,4,1,2,2
11885653,135.0,boston,financial district,apartment,private room,4,1,1,1
10705351,125.0,boston,,apartment,private room,5,1,1,2
6936712,175.0,boston,beacon hill,condominium,entire home/apt,1,1,0,1
13113748,390.0,boston,west end,apartment,private room,1,1,1,1
14653823,160.0,boston,leather district,apartment,entire home/apt,3,1,0,2
1873046,184.0,boston,theater district,apartment,entire home/apt,3,1,1,1
12752020,240.0,boston,west end,apartment,entire home/apt,3,1,0,1
218259,269.0,boston,chinatown,apartment,entire home/apt,2,1,1,1
5953696,225.0,boston,,loft,entire home/apt,2,1,1,1
6181758,310.0,boston,downtown crossing,apartment,entire home/apt,4,1,2,2
5215982,285.0,boston,downtown crossing,apartment,entire home/apt,2,1,1,1
38579,299.0,boston,west end,apartment,entire home/apt,4,2,2,2
4118162,289.0,boston,downtown crossing,apartment,entire home/apt,2,1,1,1
6887053,190.0,boston,theater district,apartment,private room,2,1,1,2
4303606,115.0,boston,theater district,bed & breakfast,private room,2,2,1,1
9770560,225.0,boston,theater district,apartment,entire home/apt,3,1,0,1
13669224,200.0,boston,theater district,apartment,entire home/apt,4,1,1,2
70481,175.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
14897997,249.0,boston,financial district,apartment,entire home/apt,4,2,2,2
4510513,229.0,boston,downtown crossing,apartment,entire home/apt,2,1,0,1
8327907,425.0,boston,north end,apartment,entire home/apt,2,1,1,1
11440702,200.0,boston,west end,apartment,entire home/apt,4,1,1,2
11866651,350.0,boston,theater district,house,entire home/apt,10,2,3,9
14110129,299.0,boston,,apartment,entire home/apt,3,1,1,2
13980127,350.0,boston,,apartment,entire home/apt,2,1,1,1
6181230,249.0,boston,west end,apartment,entire home/apt,2,1,1,1
1596470,375.0,boston,back bay,house,entire home/apt,6,2,2,4
8097903,329.0,boston,west end,apartment,entire home/apt,4,2,2,2
14421841,119.0,boston,west end,apartment,entire home/apt,5,2,2,2
4574921,300.0,boston,,apartment,entire home/apt,6,2,2,3
14421692,119.0,boston,west end,apartment,entire home/apt,5,2,2,2
13078148,239.0,boston,downtown crossing,apartment,entire home/apt,2,1,0,1
1248870,219.0,boston,west end,apartment,entire home/apt,4,1,1,2
9425087,365.0,boston,financial district,apartment,entire home/apt,4,1,2,2
13275308,375.0,boston,financial district,apartment,entire home/apt,6,2,2,3
13225005,218.0,boston,,apartment,entire home/apt,3,1,1,2
2821921,329.0,boston,theater district,apartment,entire home/apt,4,2,2,2
14421403,119.0,boston,west end,apartment,entire home/apt,5,2,2,2
8441187,95.0,boston,downtown crossing,apartment,shared room,2,1,1,1
14421304,119.0,boston,west end,apartment,entire home/apt,5,2,2,2
10881600,199.0,boston,,apartment,entire home/apt,3,1,1,1
14043390,150.0,boston,,apartment,entire home/apt,4,1,1,1
14420163,119.0,boston,chinatown,apartment,entire home/apt,5,2,2,2
13812075,140.0,boston,,apartment,entire home/apt,2,1,1,1
6993585,300.0,boston,,apartment,private room,2,1,1,1
14419982,119.0,boston,chinatown,apartment,entire home/apt,5,2,2,2
9530285,300.0,boston,west end,apartment,entire home/apt,4,2,2,2
6686224,125.0,boston,theater district,apartment,private room,1,1,1,1
14419482,119.0,boston,chinatown,apartment,entire home/apt,5,2,2,2
13912429,300.0,boston,financial district,other,private room,4,1,1,2
2410846,150.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
12830117,287.0,boston,downtown,villa,entire home/apt,4,1,1,1
2573685,249.0,boston,west end,apartment,entire home/apt,4,1,1,2
7832890,155.0,boston,beacon hill,apartment,entire home/apt,2,1,0,1
13730500,250.0,boston,downtown crossing,apartment,entire home/apt,6,2,2,3
14303099,325.0,boston,downtown crossing,apartment,entire home/apt,4,1,2,2
9111413,240.0,boston,,apartment,entire home/apt,3,1,1,1
11061030,240.0,boston,financial district,villa,entire home/apt,4,1,1,2
12987348,375.0,boston,financial district,apartment,entire home/apt,6,2,2,3
8340072,225.0,boston,downtown crossing,apartment,entire home/apt,4,1,1,2
1966195,389.0,boston,chinatown,apartment,entire home/apt,5,2,2,3
12815192,175.0,boston,beacon hill,apartment,entire home/apt,2,1,1,1
7914359,365.0,boston,downtown crossing,apartment,entire home/apt,6,1,2,3
820073,449.0,boston,downtown crossing,loft,entire home/apt,4,2,1,2
8389735,600.0,boston,theater district,apartment,entire home/apt,4,2,2,2
4489588,249.0,boston,downtown crossing,apartment,entire home/apt,2,1,1,1
1868124,293.0,boston,chinatown,apartment,entire home/apt,3,1,1,2
13027627,45.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
67946,249.0,boston,fenway/kenmore,apartment,private room,3,0,1,1
52423,349.0,boston,fenway/kenmore,apartment,entire home/apt,4,2,2,2
54215,349.0,boston,fenway/kenmore,apartment,entire home/apt,4,2,2,2
54487,309.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
7414930,350.0,boston,fenway/kenmore,condominium,entire home/apt,2,1,0,1
25142,349.0,boston,fenway/kenmore,apartment,entire home/apt,4,0,2,2
9364092,158.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
8152796,80.0,boston,fenway/kenmore,apartment,private room,1,1,1,0
6451456,1372.0,boston,fenway/kenmore,apartment,private room,1,1,1,1
8955473,275.0,boston,fenway/kenmore,apartment,entire home/apt,4,2,2,3
8187052,319.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
14852273,140.0,boston,,apartment,private room,1,1,1,1
9127677,200.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
14608495,85.0,boston,,apartment,private room,1,1,1,1
8925974,375.0,boston,fenway/kenmore,apartment,entire home/apt,4,2,2,3
8552387,225.0,boston,back bay,condominium,entire home/apt,4,1,1,2
14660851,100.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
7211531,67.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
6923446,175.0,boston,fenway/kenmore,apartment,private room,2,1,1,2
39116,99.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
3992208,99.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,0,1
4577188,127.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,1,2
14682588,225.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
14418593,300.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
3985462,199.0,boston,back bay,apartment,entire home/apt,3,1,1,1
14486237,300.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
14469894,300.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
13434817,200.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,2,2
14274311,150.0,boston,,apartment,entire home/apt,2,1,1,1
14221294,75.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
1867754,228.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,2
14368660,99.0,boston,fenway/kenmore,apartment,private room,1,1,1,1
9125711,99.0,boston,,apartment,entire home/apt,2,1,1,1
1695275,99.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,1,1
11592154,298.0,boston,fenway/kenmore,apartment,private room,2,1,1,2
14073235,200.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
2915595,299.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
8249201,90.0,boston,fenway/kenmore,apartment,entire home/apt,1,1,0,1
5684346,155.0,boston,,apartment,entire home/apt,3,1,1,2
2243499,285.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,2
6356533,279.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,3
10231714,140.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,1,2
9452993,60.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
7650016,130.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,0,1
8141545,189.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
6240901,88.0,boston,,apartment,private room,1,1,1,1
13073078,60.0,boston,,apartment,private room,2,1,1,1
6568621,279.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,3
3914363,219.0,boston,,apartment,entire home/apt,3,1,1,2
12630619,140.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,2
6453686,140.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,0,1
3783090,160.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,0,1
12826881,75.0,boston,fenway/kenmore,apartment,private room,1,1,1,1
6027467,239.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
14252020,74.0,boston,fenway/kenmore,apartment,private room,1,1,1,1
14825159,125.0,boston,,bed & breakfast,private room,1,1,1,1
1242798,135.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
14595735,125.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
13863190,120.0,boston,back bay,condominium,private room,3,2,1,1
5125723,100.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
9041513,219.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,1,2
9845039,100.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,1,2
10995976,77.0,boston,,apartment,private room,2,1,1,2
12154150,55.0,boston,fenway/kenmore,apartment,private room,1,1,1,1
12973308,300.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
12432623,85.0,boston,fenway/kenmore,apartment,private room,2,1,1,2
14824684,175.0,boston,,bed & breakfast,private room,2,1,1,2
14481328,232.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
13547391,77.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
13449049,140.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
6894734,60.0,boston,,apartment,private room,1,1,1,1
228883,349.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
11890768,213.0,boston,,condominium,private room,3,1,1,2
4812786,570.0,boston,,apartment,entire home/apt,4,2,2,2
6951829,319.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
13709190,89.0,boston,,apartment,private room,2,1,1,1
13266833,97.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
6516588,175.0,boston,,apartment,entire home/apt,3,1,1,1
11087731,100.0,boston,fenway/kenmore,apartment,entire home/apt,4,2,2,2
1863443,219.0,boston,,apartment,entire home/apt,3,1,1,2
7220216,429.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,3
13544430,30.0,boston,fenway/kenmore,apartment,private room,1,3,1,1
12446656,80.0,boston,fenway/kenmore,apartment,shared room,2,1,1,1
13724578,120.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,1,2
1864705,279.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,3
9941923,192.0,brookline,fenway/kenmore,apartment,entire home/apt,6,1,2,2
4109165,219.0,boston,,apartment,entire home/apt,3,1,1,1
14136069,220.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
6927063,69.0,boston,fenway/kenmore,apartment,private room,2,1,1,1
12972378,4000.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,1,2
7499960,295.0,boston,fenway/kenmore,condominium,entire home/apt,1,1,1,1
5990896,85.0,boston,fenway/kenmore,apartment,shared room,1,1,1,1
13147585,60.0,boston,fenway/kenmore,apartment,shared room,2,1,1,1
9040476,279.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,3
13546070,239.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,1,1
6844012,199.0,boston,fenway/kenmore,apartment,entire home/apt,5,2,2,2
14662927,83.0,boston,fenway/kenmore,apartment,private room,3,1,1,1
2174476,189.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,0,1
9367059,229.0,boston,fenway/kenmore,apartment,entire home/apt,10,1,1,16
14774868,85.0,boston,,apartment,private room,1,1,1,1
11431331,289.0,boston,fenway/kenmore,apartment,entire home/apt,3,1,1,1
9130532,110.0,boston,fenway/kenmore,apartment,entire home/apt,2,1,0,1
13397201,175.0,boston,,apartment,entire home/apt,2,1,1,1
1141888,149.0,boston,fenway/kenmore,house,private room,3,1,1,1
